condition,id,GC,length,n_experiments,min_bc,min_ci,min_co,enrichment
Dark,2:10932196-10932445_iur(-)_Athal_MYBc1-5_dCIS-var.0,0.294118,170,2,12,337,346,0.2625255563618487
Dark,2:10932260-10932509_iur(-)_Athal_MYBc1-5_dCIS-ctrl.0,0.258824,170,2,7,223,232,0.401272786556657
Dark,2:10932260-10932509_iur(-)_Athal_MYBc1-5_dCIS-var.0,0.258824,170,2,3,85,128,0.5849340789070158
Dark,2:10932305-10932554_iur(-)_Athal_MYBc1-5_dCIS-ctrl.0,0.241176,170,2,3,63,165,1.3629176404929884
Dark,2:10932305-10932554_iur(-)_Athal_MYBc1-5_dCIS-var.0,0.241176,170,2,4,98,144,0.8037064186910663
Dark,2:10934389-10934638_igr(-)_Athal_WRKYc1-5_dCIS-ctrl.0,0.429412,170,2,4,217,34,-2.393752807631908
Dark,2:10934389-10934638_igr(-)_Athal_WRKYc1-5_dCIS-var.0,0.429412,170,2,1,73,14,-2.4805962444025753
Dark,2:13857352-13857601_iur(-)_Athal_MYBc1-5_dCIS-ctrl.0,0.358824,170,2,12,519,819,0.7933154370192171
Dark,2:13857352-13857601_iur(-)_Athal_MYBc1-5_dCIS-var.0,0.352941,170,2,9,409,584,0.4498728692046248
Dark,2:16245221-16245470_iur(-)_Athal_MYBc1-5_dCIS-ctrl.0,0.323529,170,2,15,547,675,0.2984214126915819
Dark,2:16245221-16245470_iur(-)_Athal_MYBc1-5_dCIS-var.0,0.323529,170,2,13,584,661,0.18488960164597948
Dark,2:16245263-16245512_iur(-)_Athal_MYBc1-5_dCIS-ctrl.0,0.347059,170,2,8,623,175,-1.5442741101193822
Dark,2:16245263-16245512_iur(-)_Athal_MYBc1-5_dCIS-var.0,0.347059,170,2,6,367,121,-1.2803773214937824
Dark,2:16245335-16245584_iur(-)_Athal_MYBc1-5_dCIS-ctrl.0,0.394118,170,2,14,653,986,0.509872532765129
Dark,2:16245335-16245584_iur(-)_Athal_MYBc1-5_dCIS-var.0,0.394118,170,2,13,618,625,0.007197280744952558
Dark,2:16558698-16558947_(?)_Athal_bZIPc1-5_dCIS-ctrl.0,0.311765,170,2,9,350,295,-0.11314950581204952
Dark,2:16558698-16558947_(?)_Athal_bZIPc1-5_dCIS-var.0,0.311765,170,2,15,617,638,-0.025849632529708788
Dark,2:16558745-16558994_(?)_Athal_bZIPc1-5_dCIS-ctrl.0,0.329412,170,2,19,716,1026,0.5049086598065682
Dark,2:16558745-16558994_(?)_Athal_bZIPc1-5_dCIS-var.0,0.329412,170,2,18,471,626,0.49922684555203656
Dark,2:17364804-17365053_(?)_Athal_bZIPc1-5_dCIS-ctrl.0,0.364706,170,2,1,13,5,-1.160677503092288
Dark,2:17364804-17365053_(?)_Athal_bZIPc1-5_dCIS-var.0,0.370588,170,2,7,267,128,-0.9468192255958786
Dark,2:17364938-17365187_(?)_Athal_bZIPc1-5_dCIS-ctrl.0,0.423529,170,2,4,131,53,-1.625503864814306
Dark,2:17364938-17365187_(?)_Athal_bZIPc1-5_dCIS-var.0,0.429412,170,2,4,165,38,-1.6485631737768736
Dark,2:17370252-17370501_(?)_Athal_WRKYc1-5_dCIS-ctrl.0,0.352941,170,2,16,668,840,0.23818995016433864
Dark,2:17370252-17370501_(?)_Athal_WRKYc1-5_dCIS-var.0,0.358824,170,2,12,645,739,0.09433078275722517
Dark,2:1869588-1869837_iur(+)_Athal_MYBc1-5_dCIS-ctrl.0,0.170588,170,2,22,829,1371,0.6972578516540792
Dark,2:1869588-1869837_iur(+)_Athal_MYBc1-5_dCIS-var.0,0.176471,170,2,22,780,1423,0.9206458297513032
Dark,2:19191186-19191435_igr(+)_Athal_bZIPc1-5_dCIS-ctrl.0,0.311765,170,2,6,130,200,0.8982978600719793
Dark,2:19191186-19191435_igr(+)_Athal_bZIPc1-5_dCIS-var.0,0.317647,170,2,5,155,280,0.9354359346662373
Dark,2:19191232-19191481_igr(+)_Athal_bZIPc1-5_dCIS-ctrl.0,0.382353,170,2,3,66,197,1.187511164410983
Dark,2:19191232-19191481_igr(+)_Athal_bZIPc1-5_dCIS-var.0,0.388235,170,2,5,247,487,1.031232668088581
Dark,2:19191280-19191529_igr(+)_Athal_bZIPc1-5_dCIS-ctrl.0,0.4,170,2,5,112,553,2.277504988623789
Dark,2:19191280-19191529_igr(+)_Athal_bZIPc1-5_dCIS-var.0,0.405882,170,2,3,123,605,2.22094876732067
Dark,2:19197616-19197865_igr(+)_Athal_MYBc1-5_dCIS-ctrl.0,0.347059,170,2,6,216,146,-0.7219579522928744
Dark,2:19197616-19197865_igr(+)_Athal_MYBc1-5_dCIS-var.0,0.347059,170,2,4,175,78,-1.0422362317029
Dark,2:19197693-19197942_igr(+)_Athal_MYBc1-5_dCIS-ctrl.0,0.347059,170,2,8,252,125,-1.1342368034680836
Dark,2:19197693-19197942_igr(+)_Athal_MYBc1-5_dCIS-var.0,0.347059,170,2,6,132,83,-0.317241807920998
Dark,2:19370391-19370640_iur(-)_Athal_bZIPc1-5_dCIS-ctrl.0,0.476471,170,2,2,18,76,1.683909942930351
Dark,2:4318415-4318664_iur(-)_Athal_MYBc1-5_dCIS-ctrl.0,0.358824,170,2,7,427,172,-1.4425324089087004
Dark,2:4318415-4318664_iur(-)_Athal_MYBc1-5_dCIS-var.0,0.352941,170,2,9,387,155,-1.2112903280760319
Dark,2:4318489-4318738_iur(-)_Athal_MYBc1-5_dCIS-ctrl.0,0.347059,170,2,5,207,67,-1.8085357651253529
Dark,2:4318489-4318738_iur(-)_Athal_MYBc1-5_dCIS-var.0,0.341176,170,2,12,691,251,-1.3994089086624453
Dark,2:4727062-4727311_iur(+)_Athal_MYBc1-5_dCIS-ctrl.0,0.370588,170,2,31,833,1520,0.8337160437518596
Dark,2:4727062-4727311_iur(+)_Athal_MYBc1-5_dCIS-var.0,0.370588,170,2,20,740,1284,0.7484472990015013
Dark,2:6980262-6980511_igr(+)_Athal_MYBc1-5_dCIS-ctrl.0,0.288235,170,2,9,352,216,-0.4937810971064064
Dark,2:6980262-6980511_igr(+)_Athal_MYBc1-5_dCIS-var.0,0.294118,170,2,8,459,258,-0.7736231351718845
Dark,2:7073053-7073302_iur(+)_Athal_MYBc1-5_dCIS-ctrl.0,0.5,170,2,10,592,189,-1.5354697351060607
Dark,2:7073053-7073302_iur(+)_Athal_MYBc1-5_dCIS-var.0,0.494118,170,2,6,355,125,-1.4611711764069089
Dark,2:7073123-7073372_iur(+)_Athal_MYBc1-5_dCIS-ctrl.0,0.588235,170,2,6,320,108,-1.472945045680607
Dark,2:7073123-7073372_iur(+)_Athal_MYBc1-5_dCIS-var.0,0.582353,170,2,9,636,208,-1.7118826271696501
Dark,2:7515591-7515840_iur(+)_Athal_bZIPc1-5_dCIS-ctrl.0,0.3,170,2,9,210,252,0.12589657384427339
Dark,2:7515591-7515840_iur(+)_Athal_bZIPc1-5_dCIS-var.0,0.294118,170,2,11,325,418,0.23695597291465756
Dark,2:7515636-7515885_iur(+)_Athal_bZIPc1-5_dCIS-ctrl.0,0.347059,170,2,10,301,216,-0.4092410003910243
Dark,2:7515636-7515885_iur(+)_Athal_bZIPc1-5_dCIS-var.0,0.341176,170,2,7,269,179,-0.5368128958547271
Dark,2:8301960-8302209_iur(+)_Athal_WRKYc1-5_dCIS-ctrl.0,0.417647,170,2,20,864,1153,0.5338944896322186
Dark,2:8301960-8302209_iur(+)_Athal_WRKYc1-5_dCIS-var.0,0.411765,170,2,18,860,938,0.041296490438475345
Dark,2:8379985-8380234_igr(+)_Athal_MYBc1-5_dCIS-ctrl.0,0.352941,170,2,3,255,107,-1.3025395127410087
Dark,2:8379985-8380234_igr(+)_Athal_MYBc1-5_dCIS-var.0,0.347059,170,2,2,48,17,-0.8776758616746172
Dark,2:8383918-8384167_igr(+)_Athal_WRKYc1-5_dCIS-ctrl.0,0.358824,170,2,21,773,473,-0.7450021286834322
Dark,2:8383918-8384167_igr(+)_Athal_WRKYc1-5_dCIS-var.0,0.364706,170,2,17,723,411,-0.7568754892519769
Dark,2:8387490-8387739_igr(+)_Athal_bHLHc1-5_dCIS-ctrl.0,0.411765,170,2,13,573,598,0.0142454206768734
Dark,2:8387490-8387739_igr(+)_Athal_bHLHc1-5_dCIS-var.0,0.405882,170,2,14,764,724,-0.024965677793247223
Dark,2:8404210-8404459_iur(-)_Athal_WRKYc1-5_dCIS-ctrl.0,0.229412,170,2,7,243,375,0.672485385228334
Dark,2:8404210-8404459_iur(-)_Athal_WRKYc1-5_dCIS-var.0,0.229412,170,2,4,233,612,1.844473981985887
Dark,2:9080510-9080759_iur(+)_Athal_MYBc1-5_dCIS-ctrl.0,0.176471,170,2,4,142,356,1.287207612558443
Dark,2:9080510-9080759_iur(+)_Athal_MYBc1-5_dCIS-var.0,0.182353,170,2,5,195,579,1.555867774612484
Dark,2:9100587-9100836_iur(-)_Athal_MYBc1-5_dCIS-ctrl.0,0.435294,170,2,3,145,77,-1.422118319834386
Dark,2:9100587-9100836_iur(-)_Athal_MYBc1-5_dCIS-var.0,0.429412,170,2,9,425,135,-1.513611412579778
Dark,2:9100645-9100894_igr(-)_Athal_MYBc1-5_dCIS-ctrl.0,0.488235,170,2,7,398,188,-1.3090496354633787
Dark,2:9100645-9100894_igr(-)_Athal_MYBc1-5_dCIS-var.0,0.482353,170,2,6,187,133,-0.8563152760781465
Dark,2:9839866-9840115_iur(-)_Athal_MYBc1-5_dCIS-ctrl.0,0.276471,170,2,13,380,1399,1.7751261372611027
Dark,2:9839866-9840115_iur(-)_Athal_MYBc1-5_dCIS-var.0,0.282353,170,2,10,372,1000,1.6268311536310753
Dark,2:9839953-9840202_iur(-)_Athal_MYBc1-5_dCIS-ctrl.0,0.282353,170,2,5,102,119,0.28340734989984395
Dark,2:9839953-9840202_iur(-)_Athal_MYBc1-5_dCIS-var.0,0.288235,170,2,5,221,208,0.033505715558608234
Dark,3:16689499-16689748_iur(-)_Athal_MYBc1-5_dCIS-ctrl.0,0.452941,170,2,13,635,303,-1.096662760928245
Dark,3:16689499-16689748_iur(-)_Athal_MYBc1-5_dCIS-var.0,0.452941,170,2,15,798,320,-1.1914006456770203
Dark,3:16703372-16703621_iur(-)_Athal_MYBc1-5_dCIS-ctrl.0,0.317647,170,2,9,260,824,1.8774383478128942
Dark,3:16703372-16703621_iur(-)_Athal_MYBc1-5_dCIS-var.0,0.317647,170,2,6,103,424,2.089490773332856
Dark,3:16703413-16703662_iur(-)_Athal_MYBc1-5_dCIS-ctrl.0,0.323529,170,2,17,248,1126,2.057005310951827
Dark,3:16703413-16703662_iur(-)_Athal_MYBc1-5_dCIS-var.0,0.323529,170,2,9,195,395,1.4236032092744688
Dark,3:16729895-16730144_igr(-)_Athal_MYBc1-5_dCIS-ctrl.0,0.341176,170,2,7,483,198,-1.119880034493477
Dark,3:16729895-16730144_igr(-)_Athal_MYBc1-5_dCIS-var.0,0.347059,170,2,14,461,331,-0.5323958286259639
Dark,3:16729956-16730205_igr(-)_Athal_MYBc1-5_dCIS-ctrl.0,0.4,170,2,1,13,6,-1.1127152930930202
Dark,3:16738757-16739006_(?)_Athal_bZIPc1-5_dCIS-ctrl.0,0.335294,170,2,10,283,461,0.9021848252674731
Dark,3:16738757-16739006_(?)_Athal_bZIPc1-5_dCIS-var.0,0.341176,170,2,9,190,358,0.8697263507670089
Dark,3:16764351-16764600_iur(+)_Athal_MYBc1-5_dCIS-ctrl.0,0.405882,170,2,10,587,241,-1.2983136023904427
Dark,3:16764351-16764600_iur(+)_Athal_MYBc1-5_dCIS-var.0,0.4,170,2,5,200,61,-1.8387476983461628
Dark,3:16764402-16764651_iur(+)_Athal_MYBc1-5_dCIS-ctrl.0,0.364706,170,2,8,354,147,-1.242357370065004
Dark,3:16764402-16764651_iur(+)_Athal_MYBc1-5_dCIS-var.0,0.358824,170,2,11,477,166,-1.6226547570107313
Dark,3:17060571-17060820_iur(-)_Athal_MYBc1-5_dCIS-ctrl.0,0.347059,170,2,11,629,263,-1.3242352919177964
Dark,3:17060571-17060820_iur(-)_Athal_MYBc1-5_dCIS-var.0,0.341176,170,2,6,429,132,-1.3522863153830806
Dark,3:17060649-17060898_iur(-)_Athal_MYBc1-5_dCIS-ctrl.0,0.3,170,2,15,706,995,0.4523693466161118
Dark,3:17060649-17060898_iur(-)_Athal_MYBc1-5_dCIS-var.0,0.294118,170,2,10,330,431,0.39032975722849717
Dark,3:18916599-18916848_iur(+)_Athal_BZRc1-5_dCIS-ctrl.0,0.529412,170,2,8,329,160,-1.0159566430461355
Dark,3:18916599-18916848_iur(+)_Athal_BZRc1-5_dCIS-var.0,0.523529,170,2,7,443,82,-1.8761992843723827
Dark,3:18916705-18916954_iur(+)_Athal_BZRc1-5_dCIS-ctrl.0,0.458824,170,2,10,481,968,0.9877397615989615
Dark,3:18916705-18916954_iur(+)_Athal_BZRc1-5_dCIS-var.0,0.452941,170,2,11,449,1077,1.3059286693901622
Dark,3:18991584-18991833_igr(-)_Athal_MYBc1-5_dCIS-ctrl.0,0.505882,170,2,4,233,99,-1.0910340107317136
Dark,3:18991584-18991833_igr(-)_Athal_MYBc1-5_dCIS-var.0,0.511765,170,2,4,121,65,-0.9062052398849911
Dark,3:18991631-18991880_igr(-)_Athal_MYBc1-5_dCIS-ctrl.0,0.488235,170,2,16,650,266,-1.4156857362148318
Dark,3:18991631-18991880_igr(-)_Athal_MYBc1-5_dCIS-var.0,0.494118,170,2,6,244,83,-1.4128304037796475
Dark,3:18991704-18991953_igr(-)_Athal_MYBc1-5_dCIS-ctrl.0,0.447059,170,2,18,1055,369,-1.465592254603118
Dark,3:18991704-18991953_igr(-)_Athal_MYBc1-5_dCIS-var.0,0.452941,170,2,11,659,205,-1.5055479064269357
Dark,3:19818791-19819040_(?)_Athal_bZIPc1-5_dCIS-ctrl.0,0.382353,170,2,10,303,525,1.0342191489223742
Dark,3:19818791-19819040_(?)_Athal_bZIPc1-5_dCIS-var.0,0.376471,170,2,4,163,343,1.0409389829935125
Dark,3:19818869-19819118_igr(-)_Athal_bZIPc1-5_dCIS-ctrl.0,0.423529,170,2,19,814,1386,0.8236891495038345
Dark,3:19818869-19819118_igr(-)_Athal_bZIPc1-5_dCIS-var.0,0.417647,170,2,24,920,1525,0.7126745649960964
Dark,3:20571667-20571916_iur(-)_Athal_MYBc1-5_dCIS-ctrl.0,0.294118,170,2,4,146,82,-0.7170395096788562
Dark,3:20571667-20571916_iur(-)_Athal_MYBc1-5_dCIS-var.0,0.288235,170,2,5,239,143,-0.6645764373931438
Dark,3:20571723-20571972_iur(-)_Athal_MYBc1-5_dCIS-ctrl.0,0.276471,170,2,14,769,379,-0.9128955354948254
Dark,3:20571723-20571972_iur(-)_Athal_MYBc1-5_dCIS-var.0,0.270588,170,2,5,267,228,-0.24237215248367097
Dark,3:22174842-22175091_(?)_Athal_WRKYc1-5_dCIS-ctrl.0,0.358824,170,2,10,531,244,-1.039842325771214
Dark,3:22174842-22175091_(?)_Athal_WRKYc1-5_dCIS-var.0,0.352941,170,2,12,530,264,-0.9946739863327221
Dark,3:22192281-22192530_iur(+)_Athal_MYBc1-5_dCIS-ctrl.0,0.258824,170,2,14,521,749,0.41124985914531165
Dark,3:22192281-22192530_iur(+)_Athal_MYBc1-5_dCIS-var.0,0.258824,170,2,9,407,549,0.4364976591816949
Dark,3:22192388-22192637_iur(+)_Athal_MYBc1-5_dCIS-ctrl.0,0.388235,170,2,11,480,369,-0.23809054910984748
Dark,3:22192388-22192637_iur(+)_Athal_MYBc1-5_dCIS-var.0,0.388235,170,2,15,564,440,-0.3404858326841088
Dark,3:22248294-22248543_iur(-)_Athal_MYBc1-5_dCIS-ctrl.0,0.276471,170,2,10,415,170,-1.2355352119403298
Dark,3:22248294-22248543_iur(-)_Athal_MYBc1-5_dCIS-var.0,0.276471,170,2,7,236,132,-0.8146900573749758
Dark,3:22253132-22253381_iur(-)_Athal_bZIPc1-5_dCIS-ctrl.0,0.4,170,2,10,562,335,-0.7024963458384137
Dark,3:22253132-22253381_iur(-)_Athal_bZIPc1-5_dCIS-var.0,0.394118,170,2,16,795,406,-0.9196808287329892
Dark,3:2225391-2225640_igr(-)_Athal_BZRc1-5_dCIS-ctrl.0,0.435294,170,2,17,982,1106,0.22735713754404852
Dark,3:2225391-2225640_igr(-)_Athal_BZRc1-5_dCIS-var.0,0.423529,170,2,12,401,771,1.027434432573452
Dark,3:22253981-22254230_iur(-)_Athal_MYBc1-5_dCIS-ctrl.0,0.417647,170,2,10,634,185,-1.6772024145452349
Dark,3:22253981-22254230_iur(-)_Athal_MYBc1-5_dCIS-var.0,0.417647,170,2,12,603,179,-1.7540961102192667
Dark,3:22254073-22254322_iur(-)_Athal_MYBc1-5_dCIS-ctrl.0,0.435294,170,2,17,547,265,-0.7891566470040614
Dark,3:22254073-22254322_iur(-)_Athal_MYBc1-5_dCIS-var.0,0.435294,170,2,15,490,395,-0.34070500746371435
Dark,3:2225466-2225715_iur(-)_Athal_BZRc1-5_dCIS-ctrl.0,0.458824,170,2,8,279,506,0.9747259407358634
Dark,3:2225466-2225715_iur(-)_Athal_BZRc1-5_dCIS-var.0,0.458824,170,2,19,710,1167,0.8612605116263875
Dark,3:23156802-23157051_iur(-)_Athal_WRKYc1-5_dCIS-ctrl.0,0.329412,170,2,9,447,350,-0.36616697655516006
Dark,3:23156802-23157051_iur(-)_Athal_WRKYc1-5_dCIS-var.0,0.335294,170,2,8,400,386,0.1677897974508251
Dark,3:23256726-23256975_iur(-)_Athal_MYBc1-5_dCIS-ctrl.0,0.276471,170,2,14,624,974,0.5500630614023845
Dark,3:23256726-23256975_iur(-)_Athal_MYBc1-5_dCIS-var.0,0.276471,170,2,10,513,476,-0.027040959771499326
Dark,3:2334478-2334727_iur(-)_Athal_MYBc1-5_dCIS-ctrl.0,0.364706,170,2,9,381,478,0.2900440142416856
Dark,3:2334478-2334727_iur(-)_Athal_MYBc1-5_dCIS-var.0,0.358824,170,2,7,348,274,-0.10425455848357143
Dark,3:2334564-2334813_iur(-)_Athal_MYBc1-5_dCIS-ctrl.0,0.341176,170,2,9,335,199,-0.7307149106567047
Dark,3:2334564-2334813_iur(-)_Athal_MYBc1-5_dCIS-var.0,0.335294,170,2,13,571,412,-0.33891429744303425
Dark,3:3016254-3016503_iur(+)_Athal_WRKYc1-5_dCIS-ctrl.0,0.305882,170,2,3,168,382,1.378011578247601
Dark,3:3016254-3016503_iur(+)_Athal_WRKYc1-5_dCIS-var.0,0.311765,170,2,9,443,1475,1.6827527935485467
Dark,3:3051866-3052115_iur(+)_Athal_WRKYc1-5_dCIS-ctrl.0,0.464706,170,2,10,371,245,-0.8149759424005945
Dark,3:3051866-3052115_iur(+)_Athal_WRKYc1-5_dCIS-var.0,0.458824,170,2,6,237,184,-0.6275340411703576
Dark,3:3051975-3052224_iur(+)_Athal_WRKYc1-5_dCIS-ctrl.0,0.494118,170,2,4,64,55,-0.3252608750644037
Dark,3:3051975-3052224_iur(+)_Athal_WRKYc1-5_dCIS-var.0,0.488235,170,2,10,298,166,-0.8556983487196749
Dark,3:3056060-3056309_(?)_Athal_WRKYc1-5_dCIS-ctrl.0,0.247059,170,2,6,269,254,0.2952748712640919
Dark,3:3056060-3056309_(?)_Athal_WRKYc1-5_dCIS-var.0,0.252941,170,2,6,160,82,-0.7136422247716849
Dark,3:3056119-3056368_(?)_Athal_WRKYc1-5_dCIS-ctrl.0,0.294118,170,2,7,307,315,-0.06523941080847465
Dark,3:3056119-3056368_(?)_Athal_WRKYc1-5_dCIS-var.0,0.3,170,2,9,340,251,-0.3789075200054288
Dark,3:3056405-3056654_igr(-)_Athal_bZIPc1-5_dCIS-ctrl.0,0.435294,170,2,6,271,84,-1.2792307895588992
Dark,3:3056405-3056654_igr(-)_Athal_bZIPc1-5_dCIS-var.0,0.429412,170,2,11,416,146,-1.118834632032026
Dark,3:3058730-3058979_igr(-)_Athal_WRKYc1-5_dCIS-ctrl.0,0.288235,170,2,16,650,654,-0.0968088485284904
Dark,3:3058730-3058979_igr(-)_Athal_WRKYc1-5_dCIS-var.0,0.294118,170,2,20,1140,891,-0.3837427004457701
Dark,3:3303427-3303676_iur(+)_Athal_bZIPc1-5_dCIS-ctrl.0,0.523529,170,2,14,812,485,-0.8184122039999775
Dark,3:3303427-3303676_iur(+)_Athal_bZIPc1-5_dCIS-var.0,0.523529,170,2,15,699,219,-1.703212218410692
Dark,3:4230160-4230409_iur(-)_Athal_MYBc1-5_dCIS-ctrl.0,0.388235,170,2,6,257,143,-0.8272800242153668
Dark,3:4230160-4230409_iur(-)_Athal_MYBc1-5_dCIS-var.0,0.394118,170,2,10,547,351,-0.5070874674311309
Dark,3:4230230-4230479_iur(-)_Athal_MYBc1-5_dCIS-ctrl.0,0.388235,170,2,5,219,101,-0.9396591300801077
Dark,3:4230230-4230479_iur(-)_Athal_MYBc1-5_dCIS-var.0,0.394118,170,2,4,291,95,-1.452848752819138
Dark,3:4230290-4230539_iur(-)_Athal_MYBc1-5_dCIS-ctrl.0,0.405882,170,2,9,391,148,-1.2859449383573716
Dark,3:4230290-4230539_iur(-)_Athal_MYBc1-5_dCIS-var.0,0.411765,170,2,6,295,129,-1.2584245957173121
Dark,3:4310255-4310504_(?)_Athal_MYBc1-5_dCIS-ctrl.0,0.241176,170,2,2,50,18,-1.2146873040214459
Dark,3:4310255-4310504_(?)_Athal_MYBc1-5_dCIS-var.0,0.247059,170,1,1,8,13,0.7913670718654899
Dark,3:4310307-4310556_(?)_Athal_MYBc1-5_dCIS-ctrl.0,0.252941,170,2,12,460,628,0.3660985708207276
Dark,3:4310307-4310556_(?)_Athal_MYBc1-5_dCIS-var.0,0.258824,170,2,13,711,877,0.39101374862713423
Dark,3:4361608-4361857_igr(-)_Athal_bHLHc1-5_dCIS-ctrl.0,0.335294,170,2,7,413,457,0.17154614679036811
Dark,3:4361608-4361857_igr(-)_Athal_bHLHc1-5_dCIS-var.0,0.329412,170,2,3,155,248,0.7449120051848945
Dark,3:4379315-4379564_iur(+)_Athal_MYBc1-5_dCIS-ctrl.0,0.311765,170,2,9,476,428,-0.1267001069458785
Dark,3:4379315-4379564_iur(+)_Athal_MYBc1-5_dCIS-var.0,0.311765,170,2,14,698,590,-0.2521264070358147
Dark,3:4379357-4379606_iur(+)_Athal_MYBc1-5_dCIS-ctrl.0,0.264706,170,2,2,68,96,0.569187269126332
Dark,3:4379357-4379606_iur(+)_Athal_MYBc1-5_dCIS-var.0,0.264706,170,2,2,29,41,0.3525597332261682
Dark,3:6032698-6032947_iur(+)_Athal_WRKYc1-5_dCIS-ctrl.0,0.441176,170,2,6,254,330,0.3144056882235381
Dark,3:6032698-6032947_iur(+)_Athal_WRKYc1-5_dCIS-var.0,0.435294,170,2,3,95,89,0.0557131397986374
Dark,3:6055498-6055747_iur(+)_Athal_MYBc1-5_dCIS-ctrl.0,0.464706,170,2,6,297,116,-1.2632858618819145
Dark,3:6055498-6055747_iur(+)_Athal_MYBc1-5_dCIS-var.0,0.458824,170,2,2,130,71,-0.6522510785886196
Dark,3:6055544-6055793_iur(+)_Athal_MYBc1-5_dCIS-ctrl.0,0.529412,170,2,9,339,141,-0.9389751769970351
Dark,3:6055544-6055793_iur(+)_Athal_MYBc1-5_dCIS-var.0,0.523529,170,2,7,347,248,-0.6062516186447289
Dark,3:6673897-6674146_igr(-)_Athal_MYBc1-5_dCIS-ctrl.0,0.288235,170,2,2,140,201,0.5664779662361907
Dark,3:6673897-6674146_igr(-)_Athal_MYBc1-5_dCIS-var.0,0.294118,170,2,3,198,293,0.59424261495355
Dark,3:7093695-7093944_iur(-)_Athal_bZIPc1-5_dCIS-ctrl.0,0.305882,170,2,4,154,68,-0.8905650822701705
Dark,3:7093695-7093944_iur(-)_Athal_bZIPc1-5_dCIS-var.0,0.305882,170,2,11,321,238,-0.43174659373391333
Dark,3:7093746-7093995_iur(-)_Athal_bZIPc1-5_dCIS-ctrl.0,0.335294,170,2,12,495,253,-0.8758857827449169
Dark,3:7093746-7093995_iur(-)_Athal_bZIPc1-5_dCIS-var.0,0.335294,170,2,10,238,196,-0.35599469142310114
Dark,3:7299663-7299912_iur(+)_Athal_bZIPc1-5_dCIS-ctrl.0,0.247059,170,2,13,540,614,0.19293335349859972
Dark,3:7299663-7299912_iur(+)_Athal_bZIPc1-5_dCIS-var.0,0.247059,170,2,5,197,261,0.3183072890015366
Dark,3:7326660-7326909_igr(+)_Athal_MYBc1-5_dCIS-ctrl.0,0.329412,170,2,12,540,506,-0.15729843611002736
Dark,3:7326660-7326909_igr(+)_Athal_MYBc1-5_dCIS-var.0,0.329412,170,2,8,246,195,-0.37136091813167427
Dark,3:7350270-7350519_(?)_Athal_WRKYc1-5_dCIS-var.0,0.335294,170,1,1,7,22,1.743004050304091
Dark,3:7350311-7350560_(?)_Athal_WRKYc1-5_dCIS-ctrl.0,0.364706,170,2,4,149,137,-0.028276401266205814
Dark,3:7350311-7350560_(?)_Athal_WRKYc1-5_dCIS-var.0,0.370588,170,2,3,112,82,-0.465935069130602
Dark,3:7350366-7350615_(?)_Athal_WRKYc1-5_dCIS-ctrl.0,0.4,170,2,9,349,109,-1.498784877319101
Dark,3:7350366-7350615_(?)_Athal_WRKYc1-5_dCIS-var.0,0.405882,170,2,4,268,69,-1.7031797901347083
Dark,3:7413328-7413577_iur(-)_Athal_MYBc1-5_dCIS-ctrl.0,0.423529,170,2,10,533,117,-2.0804961654417564
Dark,3:7413328-7413577_iur(-)_Athal_MYBc1-5_dCIS-var.0,0.423529,170,2,14,718,169,-2.063695691116553
Dark,3:7413403-7413652_iur(-)_Athal_MYBc1-5_dCIS-ctrl.0,0.382353,170,2,14,768,452,-0.7040845535765734
Dark,3:7413403-7413652_iur(-)_Athal_MYBc1-5_dCIS-var.0,0.382353,170,2,13,390,336,-0.18484452432924298
Dark,3:7931732-7931981_(?)_Athal_MYBc1-5_dCIS-ctrl.0,0.305882,170,2,6,168,202,0.010819799747669528
Dark,3:7931732-7931981_(?)_Athal_MYBc1-5_dCIS-var.0,0.311765,170,2,7,236,209,-0.17948936975397245
Dark,3:7932650-7932899_(?)_Athal_WRKYc1-5_dCIS-ctrl.0,0.317647,170,2,11,435,1520,1.7794845496263623
Dark,3:7932650-7932899_(?)_Athal_WRKYc1-5_dCIS-var.0,0.311765,170,2,11,391,1069,1.2565391018927154
Dark,4:1192866-1193115_igr(+)_Athal_bZIPc1-5_dCIS-ctrl.0,0.394118,170,2,3,56,49,-0.30978866281206463
Dark,4:1192866-1193115_igr(+)_Athal_bZIPc1-5_dCIS-var.0,0.388235,170,2,2,97,47,-0.7034982259407772
Dark,4:1192937-1193186_igr(+)_Athal_bZIPc1-5_dCIS-ctrl.0,0.341176,170,2,6,361,237,-0.5103689159675551
Dark,4:1192937-1193186_igr(+)_Athal_bZIPc1-5_dCIS-var.0,0.335294,170,2,13,506,433,-0.23866406208824506
Dark,4:1257820-1258069_iur(+)_Athal_bHLHc1-5_dCIS-ctrl.0,0.329412,170,2,19,744,793,0.12041321758911248
Dark,4:1257820-1258069_iur(+)_Athal_bHLHc1-5_dCIS-var.0,0.323529,170,2,12,639,806,0.3960685658302232
Dark,4:1263940-1264189_iur(+)_Athal_bZIPc1-5_dCIS-ctrl.0,0.288235,170,2,14,518,290,-0.8212229696712183
Dark,4:1263940-1264189_iur(+)_Athal_bZIPc1-5_dCIS-var.0,0.288235,170,2,3,169,42,-2.1914789912480654
Dark,4:1264141-1264390_iur(+)_Athal_bZIPc1-5_dCIS-ctrl.0,0.3,170,2,13,370,453,0.1728404039857267
Dark,4:1264141-1264390_iur(+)_Athal_bZIPc1-5_dCIS-var.0,0.305882,170,2,11,403,403,0.040302187870597986
